palabra,codigo_pais,pais,bandera,significado,emoji,categoria
funar,CR,Costa Rica,🇨🇷,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,PA,Panamá,🇵🇦,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,CU,Cuba,🇨🇺,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,DO,Rep. Dominicana,🇩🇴,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,PR,Puerto Rico,🇵🇷,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,CO,Colombia,🇨🇴,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,VE,Venezuela,🇻🇪,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,EC,Ecuador,🇪🇨,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,PE,Perú,🇵🇪,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,BO,Bolivia,🇧🇴,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,PY,Paraguay,🇵🇾,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
funar,UY,Uruguay,🇺🇾,'escrachar' = exponer,🚫,Verbo (Gen-Z)
funar,AR,Argentina,🇦🇷,'escrachar' = exponer,🚫,Verbo (Gen-Z)
funar,CL,Chile,🇨🇱,funar / escrachar,🚫,Verbo (Gen-Z)
funar,GQ,Guinea Ecuatorial,🇬🇶,exponer / cancelar a alguien públicamente,🚫,Verbo (Gen-Z)
cagar,ES,España,🇪🇸,'cagarla' = arruinarlo,💩,Verbo ⚠️
cagar,MX,México,🇲🇽,'me caga' = me molesta,💩,Verbo ⚠️
cagar,GT,Guatemala,🇬🇹,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,SV,El Salvador,🇸🇻,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,HN,Honduras,🇭🇳,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,NI,Nicaragua,🇳🇮,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,CR,Costa Rica,🇨🇷,'estar cagado' = tener miedo,💩,Verbo ⚠️
cagar,PA,Panamá,🇵🇦,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,CU,Cuba,🇨🇺,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,DO,Rep. Dominicana,🇩🇴,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,PR,Puerto Rico,🇵🇷,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,CO,Colombia,🇨🇴,'estar cagado' = tener miedo,💩,Verbo ⚠️
cagar,VE,Venezuela,🇻🇪,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,EC,Ecuador,🇪🇨,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,PE,Perú,🇵🇪,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,BO,Bolivia,🇧🇴,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,PY,Paraguay,🇵🇾,defecar (literal) ⚠️,💩,Verbo ⚠️
cagar,UY,Uruguay,🇺🇾,'cagarla' = arruinarlo,💩,Verbo ⚠️
cagar,AR,Argentina,🇦🇷,'cagar a alguien' = retar/regañar,💩,Verbo ⚠️
cagar,CL,Chile,🇨🇱,'me caga' = me molesta,💩,Verbo ⚠️
cagar,GQ,Guinea Ecuatorial,🇬🇶,defecar (literal) ⚠️,💩,Verbo ⚠️
regar,ES,España,🇪🇸,regar plantas,🌱,Verbo
regar,MX,México,🇲🇽,'regar el chisme' = difundir,🌱,Verbo
regar,GT,Guatemala,🇬🇹,regar plantas,🌱,Verbo
regar,SV,El Salvador,🇸🇻,regar plantas,🌱,Verbo
regar,HN,Honduras,🇭🇳,regar plantas,🌱,Verbo
regar,NI,Nicaragua,🇳🇮,regar plantas,🌱,Verbo
regar,CR,Costa Rica,🇨🇷,regar plantas,🌱,Verbo
regar,PA,Panamá,🇵🇦,regar plantas,🌱,Verbo
regar,CU,Cuba,🇨🇺,regar plantas,🌱,Verbo
regar,DO,Rep. Dominicana,🇩🇴,regar plantas,🌱,Verbo
regar,PR,Puerto Rico,🇵🇷,regar plantas,🌱,Verbo
regar,CO,Colombia,🇨🇴,'regar el chisme' = difundir,🌱,Verbo
regar,VE,Venezuela,🇻🇪,regar plantas,🌱,Verbo
regar,EC,Ecuador,🇪🇨,regar plantas,🌱,Verbo
regar,PE,Perú,🇵🇪,regar plantas,🌱,Verbo
regar,BO,Bolivia,🇧🇴,regar plantas,🌱,Verbo
regar,PY,Paraguay,🇵🇾,regar plantas,🌱,Verbo
regar,UY,Uruguay,🇺🇾,regar plantas,🌱,Verbo
regar,AR,Argentina,🇦🇷,regar plantas,🌱,Verbo
regar,CL,Chile,🇨🇱,regar plantas,🌱,Verbo
regar,GQ,Guinea Ecuatorial,🇬🇶,regar plantas,🌱,Verbo
marica,ES,España,🇪🇸,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,MX,México,🇲🇽,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,GT,Guatemala,🇬🇹,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,SV,El Salvador,🇸🇻,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,HN,Honduras,🇭🇳,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,NI,Nicaragua,🇳🇮,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,CR,Costa Rica,🇨🇷,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,PA,Panamá,🇵🇦,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,CU,Cuba,🇨🇺,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,DO,Rep. Dominicana,🇩🇴,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,PR,Puerto Rico,🇵🇷,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,CO,Colombia,🇨🇴,"muletilla entre amigos ('¿qué más, marica?')",😅,Amigo / insulto ⚠️
marica,VE,Venezuela,🇻🇪,'maricón' = amigo (según tono),😅,Amigo / insulto ⚠️
marica,EC,Ecuador,🇪🇨,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,PE,Perú,🇵🇪,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,BO,Bolivia,🇧🇴,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,PY,Paraguay,🇵🇾,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,UY,Uruguay,🇺🇾,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,AR,Argentina,🇦🇷,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
marica,CL,Chile,🇨🇱,'maricón' = amigo (según tono),😅,Amigo / insulto ⚠️
marica,GQ,Guinea Ecuatorial,🇬🇶,insulto homofóbico ⚠️,😅,Amigo / insulto ⚠️
weon,ES,España,🇪🇸,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,MX,México,🇲🇽,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,GT,Guatemala,🇬🇹,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,SV,El Salvador,🇸🇻,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,HN,Honduras,🇭🇳,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,NI,Nicaragua,🇳🇮,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,CR,Costa Rica,🇨🇷,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,PA,Panamá,🇵🇦,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,CU,Cuba,🇨🇺,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,DO,Rep. Dominicana,🇩🇴,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,PR,Puerto Rico,🇵🇷,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,CO,Colombia,🇨🇴,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,VE,Venezuela,🇻🇪,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,EC,Ecuador,🇪🇨,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,PE,Perú,🇵🇪,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,BO,Bolivia,🇧🇴,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,PY,Paraguay,🇵🇾,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,UY,Uruguay,🇺🇾,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,AR,Argentina,🇦🇷,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
weon,CL,Chile,🇨🇱,'weón/hueón' = amigo o tonto,🤙,Amigo / insulto
weon,GQ,Guinea Ecuatorial,🇬🇶,tipo / amigo / tonto (todo según el tono),🤙,Amigo / insulto
chido,ES,España,🇪🇸,genial / cool,😎,Cualidad
chido,MX,México,🇲🇽,genial,😎,Cualidad
chido,GT,Guatemala,🇬🇹,genial / cool,😎,Cualidad
chido,SV,El Salvador,🇸🇻,genial / cool,😎,Cualidad
chido,HN,Honduras,🇭🇳,genial / cool,😎,Cualidad
chido,NI,Nicaragua,🇳🇮,genial / cool,😎,Cualidad
chido,CR,Costa Rica,🇨🇷,genial / cool,😎,Cualidad
chido,PA,Panamá,🇵🇦,genial / cool,😎,Cualidad
chido,CU,Cuba,🇨🇺,genial / cool,😎,Cualidad
chido,DO,Rep. Dominicana,🇩🇴,genial / cool,😎,Cualidad
chido,PR,Puerto Rico,🇵🇷,genial / cool,😎,Cualidad
chido,CO,Colombia,🇨🇴,genial / cool,😎,Cualidad
chido,VE,Venezuela,🇻🇪,genial / cool,😎,Cualidad
chido,EC,Ecuador,🇪🇨,genial / cool,😎,Cualidad
chido,PE,Perú,🇵🇪,genial / cool,😎,Cualidad
chido,BO,Bolivia,🇧🇴,genial / cool,😎,Cualidad
chido,PY,Paraguay,🇵🇾,genial / cool,😎,Cualidad
chido,UY,Uruguay,🇺🇾,genial / cool,😎,Cualidad
chido,AR,Argentina,🇦🇷,genial / cool,😎,Cualidad
chido,CL,Chile,🇨🇱,genial / cool,😎,Cualidad
chido,GQ,Guinea Ecuatorial,🇬🇶,genial / cool,😎,Cualidad
crush,ES,España,🇪🇸,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,MX,México,🇲🇽,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,GT,Guatemala,🇬🇹,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,SV,El Salvador,🇸🇻,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,HN,Honduras,🇭🇳,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,NI,Nicaragua,🇳🇮,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,CR,Costa Rica,🇨🇷,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,PA,Panamá,🇵🇦,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,CU,Cuba,🇨🇺,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,DO,Rep. Dominicana,🇩🇴,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,PR,Puerto Rico,🇵🇷,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,CO,Colombia,🇨🇴,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,VE,Venezuela,🇻🇪,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,EC,Ecuador,🇪🇨,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,PE,Perú,🇵🇪,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,BO,Bolivia,🇧🇴,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,PY,Paraguay,🇵🇾,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,UY,Uruguay,🇺🇾,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,AR,Argentina,🇦🇷,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,CL,Chile,🇨🇱,igual en toda la región (redes/inglés),😍,Gen-Z (global)
crush,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (redes/inglés),😍,Gen-Z (global)
cringe,ES,España,🇪🇸,igual en toda la región,😬,Gen-Z (global)
cringe,MX,México,🇲🇽,'qué oso' (vergüenza),😬,Gen-Z (global)
cringe,GT,Guatemala,🇬🇹,vergüenza ajena,😬,Gen-Z (global)
cringe,SV,El Salvador,🇸🇻,vergüenza ajena,😬,Gen-Z (global)
cringe,HN,Honduras,🇭🇳,vergüenza ajena,😬,Gen-Z (global)
cringe,NI,Nicaragua,🇳🇮,vergüenza ajena,😬,Gen-Z (global)
cringe,CR,Costa Rica,🇨🇷,vergüenza ajena,😬,Gen-Z (global)
cringe,PA,Panamá,🇵🇦,vergüenza ajena,😬,Gen-Z (global)
cringe,CU,Cuba,🇨🇺,vergüenza ajena,😬,Gen-Z (global)
cringe,DO,Rep. Dominicana,🇩🇴,vergüenza ajena,😬,Gen-Z (global)
cringe,PR,Puerto Rico,🇵🇷,vergüenza ajena,😬,Gen-Z (global)
cringe,CO,Colombia,🇨🇴,'qué oso' (vergüenza),😬,Gen-Z (global)
cringe,VE,Venezuela,🇻🇪,igual en toda la región,😬,Gen-Z (global)
cringe,EC,Ecuador,🇪🇨,igual en toda la región,😬,Gen-Z (global)
cringe,PE,Perú,🇵🇪,igual en toda la región,😬,Gen-Z (global)
cringe,BO,Bolivia,🇧🇴,vergüenza ajena,😬,Gen-Z (global)
cringe,PY,Paraguay,🇵🇾,vergüenza ajena,😬,Gen-Z (global)
cringe,UY,Uruguay,🇺🇾,igual en toda la región,😬,Gen-Z (global)
cringe,AR,Argentina,🇦🇷,'qué cringe / plancha',😬,Gen-Z (global)
cringe,CL,Chile,🇨🇱,igual en toda la región,😬,Gen-Z (global)
cringe,GQ,Guinea Ecuatorial,🇬🇶,vergüenza ajena,😬,Gen-Z (global)
rizz,ES,España,🇪🇸,igual en toda la región (redes),😏,Gen-Z (global)
rizz,MX,México,🇲🇽,igual en toda la región (redes),😏,Gen-Z (global)
rizz,GT,Guatemala,🇬🇹,igual en toda la región (redes),😏,Gen-Z (global)
rizz,SV,El Salvador,🇸🇻,igual en toda la región (redes),😏,Gen-Z (global)
rizz,HN,Honduras,🇭🇳,igual en toda la región (redes),😏,Gen-Z (global)
rizz,NI,Nicaragua,🇳🇮,igual en toda la región (redes),😏,Gen-Z (global)
rizz,CR,Costa Rica,🇨🇷,igual en toda la región (redes),😏,Gen-Z (global)
rizz,PA,Panamá,🇵🇦,igual en toda la región (redes),😏,Gen-Z (global)
rizz,CU,Cuba,🇨🇺,igual en toda la región (redes),😏,Gen-Z (global)
rizz,DO,Rep. Dominicana,🇩🇴,igual en toda la región (redes),😏,Gen-Z (global)
rizz,PR,Puerto Rico,🇵🇷,igual en toda la región (redes),😏,Gen-Z (global)
rizz,CO,Colombia,🇨🇴,igual en toda la región (redes),😏,Gen-Z (global)
rizz,VE,Venezuela,🇻🇪,igual en toda la región (redes),😏,Gen-Z (global)
rizz,EC,Ecuador,🇪🇨,igual en toda la región (redes),😏,Gen-Z (global)
rizz,PE,Perú,🇵🇪,igual en toda la región (redes),😏,Gen-Z (global)
rizz,BO,Bolivia,🇧🇴,igual en toda la región (redes),😏,Gen-Z (global)
rizz,PY,Paraguay,🇵🇾,igual en toda la región (redes),😏,Gen-Z (global)
rizz,UY,Uruguay,🇺🇾,igual en toda la región (redes),😏,Gen-Z (global)
rizz,AR,Argentina,🇦🇷,igual en toda la región (redes),😏,Gen-Z (global)
rizz,CL,Chile,🇨🇱,igual en toda la región (redes),😏,Gen-Z (global)
rizz,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (redes),😏,Gen-Z (global)
delulu,ES,España,🇪🇸,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,MX,México,🇲🇽,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,GT,Guatemala,🇬🇹,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,SV,El Salvador,🇸🇻,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,HN,Honduras,🇭🇳,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,NI,Nicaragua,🇳🇮,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,CR,Costa Rica,🇨🇷,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,PA,Panamá,🇵🇦,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,CU,Cuba,🇨🇺,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,DO,Rep. Dominicana,🇩🇴,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,PR,Puerto Rico,🇵🇷,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,CO,Colombia,🇨🇴,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,VE,Venezuela,🇻🇪,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,EC,Ecuador,🇪🇨,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,PE,Perú,🇵🇪,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,BO,Bolivia,🇧🇴,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,PY,Paraguay,🇵🇾,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,UY,Uruguay,🇺🇾,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,AR,Argentina,🇦🇷,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,CL,Chile,🇨🇱,igual en toda la región (redes),🦄,Gen-Z (global)
delulu,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (redes),🦄,Gen-Z (global)
random,ES,España,🇪🇸,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,MX,México,🇲🇽,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,GT,Guatemala,🇬🇹,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,SV,El Salvador,🇸🇻,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,HN,Honduras,🇭🇳,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,NI,Nicaragua,🇳🇮,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,CR,Costa Rica,🇨🇷,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,PA,Panamá,🇵🇦,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,CU,Cuba,🇨🇺,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,DO,Rep. Dominicana,🇩🇴,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,PR,Puerto Rico,🇵🇷,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,CO,Colombia,🇨🇴,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,VE,Venezuela,🇻🇪,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,EC,Ecuador,🇪🇨,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,PE,Perú,🇵🇪,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,BO,Bolivia,🇧🇴,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,PY,Paraguay,🇵🇾,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,UY,Uruguay,🇺🇾,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,AR,Argentina,🇦🇷,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,CL,Chile,🇨🇱,igual en toda la región (del inglés),🎲,Gen-Z (global)
random,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (del inglés),🎲,Gen-Z (global)
ghostear,ES,España,🇪🇸,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,MX,México,🇲🇽,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,GT,Guatemala,🇬🇹,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,SV,El Salvador,🇸🇻,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,HN,Honduras,🇭🇳,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,NI,Nicaragua,🇳🇮,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,CR,Costa Rica,🇨🇷,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,PA,Panamá,🇵🇦,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,CU,Cuba,🇨🇺,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,DO,Rep. Dominicana,🇩🇴,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,PR,Puerto Rico,🇵🇷,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,CO,Colombia,🇨🇴,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,VE,Venezuela,🇻🇪,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,EC,Ecuador,🇪🇨,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,PE,Perú,🇵🇪,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,BO,Bolivia,🇧🇴,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,PY,Paraguay,🇵🇾,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,UY,Uruguay,🇺🇾,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,AR,Argentina,🇦🇷,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,CL,Chile,🇨🇱,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
ghostear,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (del inglés 'ghost'),👻,Gen-Z (global)
shippear,ES,España,🇪🇸,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,MX,México,🇲🇽,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,GT,Guatemala,🇬🇹,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,SV,El Salvador,🇸🇻,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,HN,Honduras,🇭🇳,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,NI,Nicaragua,🇳🇮,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,CR,Costa Rica,🇨🇷,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,PA,Panamá,🇵🇦,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,CU,Cuba,🇨🇺,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,DO,Rep. Dominicana,🇩🇴,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,PR,Puerto Rico,🇵🇷,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,CO,Colombia,🇨🇴,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,VE,Venezuela,🇻🇪,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,EC,Ecuador,🇪🇨,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,PE,Perú,🇵🇪,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,BO,Bolivia,🇧🇴,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,PY,Paraguay,🇵🇾,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,UY,Uruguay,🇺🇾,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,AR,Argentina,🇦🇷,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,CL,Chile,🇨🇱,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
shippear,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (del inglés 'ship'),🚢❤️,Gen-Z (global)
flexear,ES,España,🇪🇸,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,MX,México,🇲🇽,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,GT,Guatemala,🇬🇹,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,SV,El Salvador,🇸🇻,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,HN,Honduras,🇭🇳,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,NI,Nicaragua,🇳🇮,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,CR,Costa Rica,🇨🇷,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,PA,Panamá,🇵🇦,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,CU,Cuba,🇨🇺,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,DO,Rep. Dominicana,🇩🇴,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,PR,Puerto Rico,🇵🇷,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,CO,Colombia,🇨🇴,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,VE,Venezuela,🇻🇪,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,EC,Ecuador,🇪🇨,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,PE,Perú,🇵🇪,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,BO,Bolivia,🇧🇴,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,PY,Paraguay,🇵🇾,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,UY,Uruguay,🇺🇾,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,AR,Argentina,🇦🇷,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,CL,Chile,🇨🇱,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
flexear,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región (del inglés 'flex'),💪💸,Gen-Z (global)
bro,ES,España,🇪🇸,'bro / brodi',🤝,Gen-Z (global)
bro,MX,México,🇲🇽,'bro / brodi',🤝,Gen-Z (global)
bro,GT,Guatemala,🇬🇹,'bro / brodi',🤝,Gen-Z (global)
bro,SV,El Salvador,🇸🇻,'bro / brodi',🤝,Gen-Z (global)
bro,HN,Honduras,🇭🇳,'bro / brodi',🤝,Gen-Z (global)
bro,NI,Nicaragua,🇳🇮,'bro / brodi',🤝,Gen-Z (global)
bro,CR,Costa Rica,🇨🇷,'bro / brodi',🤝,Gen-Z (global)
bro,PA,Panamá,🇵🇦,'bro / brodi',🤝,Gen-Z (global)
bro,CU,Cuba,🇨🇺,'bro / brodi',🤝,Gen-Z (global)
bro,DO,Rep. Dominicana,🇩🇴,'bro / brodi',🤝,Gen-Z (global)
bro,PR,Puerto Rico,🇵🇷,'bro / brodi',🤝,Gen-Z (global)
bro,CO,Colombia,🇨🇴,'bro / brodi',🤝,Gen-Z (global)
bro,VE,Venezuela,🇻🇪,'bro / brodi',🤝,Gen-Z (global)
bro,EC,Ecuador,🇪🇨,'bro / brodi',🤝,Gen-Z (global)
bro,PE,Perú,🇵🇪,'bro / brodi',🤝,Gen-Z (global)
